id_cliente,tipo_contacto,mes,dia_semana,contactos_campana,dias_desde_contacto_previo,contactos_previos,resultado_previo,variacion_empleo,indice_precios,confianza_consumidor,euribor_3m,numero_empleados,acepta_deposito,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI007125,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,No,60,management,married,basic.4y,Desconocido,No,No
CLI007126,cellular,dec,mon,2,999,1,failure,-3.0,92.713,-33.0,0.709,5023.5,No,29,admin.,married,university.degree,No,Sí,No
CLI007127,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,38,services,married,high.school,No,Sí,No
CLI007128,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,28,blue-collar,married,basic.6y,Desconocido,Sí,No
CLI007129,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,31,admin.,single,high.school,No,Sí,No
CLI007130,telephone,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,31,admin.,married,university.degree,No,Sí,No
CLI007131,cellular,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,58,admin.,married,basic.4y,No,No,No
CLI007132,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,No,53,self-employed,married,university.degree,No,No,No
CLI007133,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,No,60,admin.,married,university.degree,No,No,No
CLI007134,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,33,admin.,married,professional.course,No,No,No
CLI007135,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,40,blue-collar,single,basic.6y,Desconocido,No,No
CLI007136,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,31,technician,married,professional.course,No,No,No
CLI007137,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,34,admin.,single,basic.6y,No,No,No
CLI007138,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,30,unemployed,divorced,high.school,No,No,No
CLI007139,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,42,technician,divorced,university.degree,No,No,No
CLI007140,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,31,admin.,married,university.degree,Desconocido,Sí,No
CLI007141,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,No,38,entrepreneur,married,basic.4y,No,Sí,No
CLI007142,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,Sí,31,management,married,university.degree,No,Sí,Sí
CLI007143,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,33,entrepreneur,married,university.degree,No,Sí,Sí
CLI007144,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,54,management,married,university.degree,Desconocido,Sí,No
CLI007145,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,51,admin.,married,university.degree,No,Sí,No
CLI007146,cellular,apr,wed,11,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,Sí,66,retired,married,basic.4y,No,Sí,No
CLI007147,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,35,services,divorced,high.school,Desconocido,No,Sí
CLI007148,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,32,admin.,married,,No,Sí,No
CLI007149,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,No,29,management,single,university.degree,No,No,No
CLI007150,cellular,oct,thu,2,2,2,success,-3.4,92.431,-26.9,0.722,5017.5,Sí,67,admin.,married,basic.4y,Desconocido,No,No
CLI007151,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,No,34,services,single,high.school,No,No,No
CLI007152,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,50,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI007153,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,No,22,student,single,Desconocido,No,No,No
CLI007154,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,33,admin.,single,university.degree,No,Sí,No
CLI007155,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,36,admin.,married,university.degree,No,Sí,No
CLI007156,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,30,technician,married,university.degree,No,Sí,No
CLI007157,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,52,blue-collar,single,basic.4y,No,Sí,No
CLI007158,cellular,aug,mon,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,Sí,38,technician,married,professional.course,No,No,No
CLI007159,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,57,blue-collar,married,basic.4y,Desconocido,No,No
CLI007160,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,Sí,63,housemaid,married,basic.4y,No,No,No
CLI007161,telephone,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No,29,blue-collar,married,basic.6y,No,Desconocido,Desconocido
CLI007162,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,37,services,married,high.school,Desconocido,Sí,No
CLI007163,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,33,services,married,high.school,No,No,Sí
CLI007164,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,41,self-employed,divorced,university.degree,No,No,No
CLI007165,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,36,services,married,high.school,No,Sí,No
CLI007166,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,No,33,admin.,married,university.degree,Desconocido,Sí,No
CLI007167,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,34,technician,married,university.degree,No,No,No
CLI007168,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,37,management,married,basic.9y,No,Sí,No
CLI007169,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,29,admin.,single,basic.9y,No,No,No
CLI007170,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,25,technician,single,professional.course,No,Sí,No
CLI007171,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,29,admin.,single,university.degree,No,Sí,No
CLI007172,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,No,35,blue-collar,single,professional.course,No,No,No
CLI007173,cellular,mar,fri,2,10,1,success,-1.8,92.843,-50.0,1.726,5099.1,Sí,38,technician,married,professional.course,No,Sí,No
CLI007174,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,42,blue-collar,single,basic.9y,No,Desconocido,Desconocido
CLI007175,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,49,management,married,university.degree,No,No,No
CLI007176,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,No,34,admin.,married,university.degree,No,Sí,No
CLI007177,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,No,43,blue-collar,married,basic.9y,No,Sí,No
CLI007178,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,31,unemployed,single,professional.course,No,No,No
CLI007179,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,56,admin.,divorced,university.degree,No,Sí,No
CLI007180,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,No,49,services,married,basic.4y,No,No,No
CLI007181,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,39,blue-collar,married,basic.6y,No,No,No
CLI007182,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,54,blue-collar,married,basic.4y,No,No,No
CLI007183,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,32,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI007184,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,33,blue-collar,married,basic.4y,Desconocido,No,No
CLI007185,cellular,jul,wed,1,999,1,failure,-1.7,94.215,-40.3,0.896,4991.6,No,66,retired,divorced,high.school,No,No,No
CLI007186,cellular,dec,wed,7,6,2,success,-3.0,92.713,-33.0,0.715,5023.5,Sí,54,admin.,divorced,university.degree,No,,No
CLI007187,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No,49,admin.,married,high.school,No,No,No
CLI007188,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,Sí,33,admin.,single,high.school,No,Sí,No
CLI007189,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,46,admin.,single,university.degree,No,Sí,No
CLI007190,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,35,self-employed,married,basic.9y,No,No,Sí
CLI007191,telephone,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,No,30,admin.,divorced,high.school,No,Sí,No
CLI007192,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,No,41,admin.,married,high.school,No,Sí,Sí
CLI007193,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,No,47,blue-collar,single,basic.9y,Desconocido,Sí,No
CLI007194,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,31,blue-collar,married,basic.4y,No,No,No
CLI007195,cellular,jun,wed,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,No,26,student,single,university.degree,Desconocido,No,No
CLI007196,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,37,blue-collar,married,basic.9y,No,No,No
CLI007197,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,No,27,student,single,high.school,No,No,No
CLI007198,cellular,may,thu,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,20,blue-collar,single,basic.9y,Desconocido,Sí,No
CLI007199,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,No,33,admin.,married,high.school,No,No,No
CLI007200,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,49,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI007201,cellular,aug,tue,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,No,26,technician,single,university.degree,No,Sí,No
CLI007202,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,55,management,married,university.degree,Desconocido,,No
CLI007203,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,30,technician,single,high.school,No,Sí,No
CLI007204,cellular,oct,mon,2,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,No,33,services,single,university.degree,No,No,No
CLI007205,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,No,33,entrepreneur,married,university.degree,No,No,Sí
CLI007206,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,59,admin.,divorced,university.degree,No,Sí,No
CLI007207,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,34,technician,single,professional.course,No,No,No
CLI007208,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,No,27,services,married,university.degree,No,No,No
CLI007209,cellular,nov,tue,1,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,No,36,blue-collar,married,basic.9y,No,Sí,No
CLI007210,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,39,blue-collar,married,basic.6y,No,Sí,No
CLI007211,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,31,blue-collar,single,high.school,No,Sí,No
CLI007212,cellular,nov,mon,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,No,37,admin.,married,high.school,No,No,No
CLI007213,cellular,oct,mon,2,12,2,failure,-1.1,94.601,-49.5,0.977,4963.6,No,29,admin.,single,university.degree,No,No,No
CLI007214,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,51,management,married,university.degree,No,Sí,Sí
CLI007215,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,48,blue-collar,married,basic.4y,Desconocido,No,No
CLI007216,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,32,blue-collar,married,basic.9y,No,No,No
CLI007217,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,56,blue-collar,married,basic.4y,Desconocido,No,No
CLI007218,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,45,blue-collar,married,basic.6y,No,No,No
CLI007219,cellular,may,thu,3,6,1,success,-1.8,93.876,-40.0,0.699,5008.7,Sí,60,retired,married,high.school,No,No,No
CLI007220,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,41,blue-collar,divorced,high.school,No,Sí,No
CLI007221,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,No,51,technician,divorced,professional.course,No,No,No
CLI007223,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,28,blue-collar,single,basic.9y,No,Sí,No
CLI007224,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,No,30,unemployed,single,high.school,No,,No
CLI007225,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,No,51,blue-collar,divorced,basic.9y,No,No,No
CLI007226,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,No,39,admin.,married,university.degree,No,No,No
CLI007227,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,No,44,admin.,divorced,high.school,No,No,No
CLI007228,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,No,32,management,married,high.school,No,No,Sí
CLI007229,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,23,admin.,single,high.school,No,No,No
CLI007230,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,38,blue-collar,married,basic.4y,No,Sí,No
CLI007231,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,No,32,management,single,university.degree,No,No,No
CLI007232,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,No,41,technician,single,professional.course,No,Sí,No
CLI007233,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,No,33,technician,married,university.degree,No,Sí,No
CLI007234,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,No,54,admin.,divorced,high.school,No,No,No
CLI007235,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,No,45,entrepreneur,divorced,university.degree,No,Sí,Sí
CLI007236,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,40,blue-collar,married,basic.9y,No,Sí,Sí
CLI007237,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,35,student,single,university.degree,Desconocido,Sí,No
CLI007238,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,No,35,student,single,university.degree,Desconocido,Sí,No
CLI007239,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,No,26,services,married,high.school,No,Sí,No
CLI007240,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,29,admin.,single,university.degree,No,No,No
CLI007241,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,Sí,48,admin.,single,university.degree,No,Sí,No
CLI007242,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,No,42,housemaid,divorced,basic.4y,No,Sí,No
CLI007243,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,No,51,management,married,university.degree,No,No,No
CLI007244,cellular,apr,mon,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,33,blue-collar,divorced,basic.9y,No,No,No
CLI007245,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,47,technician,married,university.degree,Desconocido,No,No
CLI007246,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,Sí,31,blue-collar,single,basic.4y,No,No,No
CLI007247,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,No,40,admin.,single,high.school,No,Sí,Sí
CLI007248,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,46,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI007249,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,No,45,admin.,married,university.degree,No,Sí,No
CLI007250,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,28,technician,divorced,university.degree,No,No,No
CLI007251,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,58,admin.,married,university.degree,No,Sí,No
CLI007252,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Sí,39,technician,divorced,professional.course,Desconocido,Sí,No
CLI007253,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,30,admin.,single,university.degree,No,No,No
CLI007254,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,29,services,married,high.school,No,No,No
CLI007255,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,No,32,blue-collar,married,basic.6y,No,No,No
CLI007256,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,No,56,services,married,high.school,Desconocido,Sí,No
CLI007257,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,38,admin.,married,high.school,Desconocido,Sí,Sí
CLI007258,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,No,32,admin.,married,university.degree,No,No,No
CLI007259,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,No,48,technician,divorced,professional.course,No,Sí,Sí
CLI007260,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,No,34,technician,married,professional.course,No,Sí,No
CLI007261,cellular,aug,fri,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,Sí,55,retired,married,basic.4y,No,Sí,No
CLI007262,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,No,36,blue-collar,married,basic.6y,No,Sí,No
CLI007263,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,52,self-employed,married,university.degree,No,Sí,No
CLI007264,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,No,48,management,married,basic.9y,No,Desconocido,Desconocido
CLI007265,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,29,services,married,high.school,No,No,No
CLI007266,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,No,55,Desconocido,married,Desconocido,Desconocido,No,No
CLI007267,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,36,admin.,single,university.degree,No,No,No
CLI007268,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,42,housemaid,married,basic.4y,Desconocido,Sí,No
CLI007269,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,No,38,unemployed,married,basic.9y,Desconocido,Sí,No
CLI007270,cellular,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,No,19,student,single,Desconocido,No,No,No
CLI007271,cellular,oct,wed,2,999,1,failure,-1.1,94.601,-49.5,1.043,4963.6,No,60,retired,married,professional.course,No,No,Sí
CLI007272,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,40,technician,married,basic.9y,No,Sí,No
CLI007273,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,No,28,blue-collar,single,high.school,No,Sí,Sí
CLI007274,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,31,technician,married,university.degree,No,No,No
CLI007275,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,37,blue-collar,single,university.degree,Desconocido,No,No
CLI007276,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,48,technician,married,professional.course,Sí,No,No
CLI007277,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,No,54,admin.,married,professional.course,No,Sí,No
CLI007278,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,No,31,management,single,university.degree,Desconocido,Sí,No
CLI007279,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,No,42,self-employed,married,university.degree,No,No,No
CLI007280,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,No,35,technician,divorced,high.school,Desconocido,Sí,No
CLI007281,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,No,30,blue-collar,married,basic.4y,No,Sí,No
CLI007282,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,No,45,technician,married,high.school,No,Sí,No
CLI007283,cellular,may,thu,7,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,No,46,blue-collar,Desconocido,Desconocido,No,No,No
CLI007284,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,No,47,blue-collar,divorced,basic.4y,No,No,No
CLI007285,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,No,34,technician,single,university.degree,No,No,No
CLI007286,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,No,57,admin.,married,university.degree,Desconocido,Sí,Sí
CLI007287,cellular,jul,tue,1,999,1,failure,-1.7,94.215,-40.3,0.893,4991.6,No,26,student,single,high.school,No,No,No
CLI007288,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,No,44,management,married,university.degree,Desconocido,No,Sí
CLI007289,cellular,nov,wed,2,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,Sí,24,student,single,Desconocido,No,Sí,No
CLI007290,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,No,28,services,married,basic.9y,Desconocido,Sí,Sí
CLI007291,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,No,52,blue-collar,single,basic.9y,Desconocido,Sí,No
CLI007292,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,No,37,admin.,single,university.degree,No,No,No
CLI007293,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,Sí,30,admin.,single,university.degree,No,Sí,No
