id_cliente,edad,ocupacion,estado_civil,educacion,incumplimiento_credito,credito_vivienda,prestamo_personal
CLI006685,34,management,married,university.degree,No,No,Sí
CLI006686,55,retired,married,university.degree,No,Sí,No
CLI006687,35,blue-collar,married,basic.9y,No,No,No
CLI006688,37,technician,single,professional.course,No,Sí,No
CLI006689,36,technician,married,professional.course,No,No,No
CLI006690,40,admin.,married,university.degree,No,No,No
CLI006691,29,admin.,single,basic.9y,Desconocido,No,No
CLI006692,25,blue-collar,married,high.school,No,No,No
CLI006693,50,services,single,high.school,No,Sí,No
CLI006694,53,blue-collar,single,Desconocido,No,Sí,No
CLI006695,35,technician,married,university.degree,No,Sí,No
CLI006696,47,blue-collar,married,basic.4y,Desconocido,Sí,No
CLI006697,36,services,single,basic.6y,Desconocido,Sí,No
CLI006698,50,services,married,Desconocido,Desconocido,No,No
CLI006699,20,student,single,Desconocido,No,Sí,No
CLI006700,33,admin.,married,Desconocido,No,Sí,No
CLI006701,50,self-employed,married,Desconocido,No,Desconocido,Desconocido
CLI006702,30,technician,single,professional.course,No,No,No
CLI006703,54,admin.,divorced,university.degree,No,Sí,No
CLI006704,50,self-employed,married,basic.9y,Desconocido,No,No
CLI006705,50,blue-collar,married,basic.4y,No,No,No
CLI006706,57,services,married,high.school,Desconocido,No,Sí
CLI006707,58,unemployed,married,basic.9y,No,Sí,No
CLI006709,35,admin.,married,,No,Sí,No
CLI006710,67,retired,married,basic.4y,No,Sí,No
CLI006711,35,admin.,divorced,high.school,No,Sí,No
CLI006712,47,technician,married,university.degree,No,Sí,No
CLI006713,30,services,married,basic.9y,No,Sí,No
CLI006714,58,blue-collar,married,basic.9y,No,Sí,No
CLI006715,49,admin.,single,university.degree,No,Sí,No
CLI006716,38,blue-collar,married,Desconocido,No,No,No
CLI006717,54,management,married,university.degree,No,Sí,No
CLI006718,34,admin.,single,university.degree,No,Sí,No
CLI006719,33,services,married,university.degree,No,Sí,No
CLI006720,27,entrepreneur,single,university.degree,No,Sí,No
CLI006721,55,technician,married,basic.9y,No,No,No
CLI006722,44,unemployed,married,professional.course,Desconocido,No,No
CLI006723,31,management,single,university.degree,No,No,No
CLI006724,39,blue-collar,single,basic.9y,Desconocido,Sí,No
CLI006725,31,technician,married,professional.course,No,Sí,No
CLI006726,42,blue-collar,married,basic.9y,No,Sí,No
CLI006727,33,management,single,university.degree,No,Sí,Sí
CLI006728,36,blue-collar,married,high.school,Desconocido,Sí,No
CLI006729,24,admin.,single,high.school,No,Sí,Sí
CLI006730,40,management,divorced,university.degree,No,No,No
CLI006731,32,blue-collar,married,basic.9y,No,Sí,No
CLI006732,44,technician,single,professional.course,No,Sí,No
CLI006733,33,blue-collar,married,basic.6y,Desconocido,No,Sí
CLI006734,28,technician,single,high.school,No,Sí,No
CLI006735,45,services,married,high.school,Desconocido,No,No
CLI006736,36,blue-collar,married,basic.9y,No,Sí,Sí
CLI006737,28,admin.,single,high.school,No,No,No
CLI006738,59,blue-collar,married,basic.9y,No,Sí,Sí
CLI006739,51,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006740,47,blue-collar,married,Desconocido,Desconocido,No,No
CLI006741,31,blue-collar,single,basic.9y,No,Sí,No
CLI006742,37,blue-collar,married,basic.6y,Desconocido,No,No
CLI006743,50,self-employed,married,basic.4y,Desconocido,Sí,No
CLI006744,30,admin.,married,high.school,Desconocido,No,No
CLI006745,38,admin.,married,university.degree,No,No,Sí
CLI006746,57,retired,married,basic.6y,No,Sí,No
CLI006747,45,blue-collar,divorced,basic.9y,No,No,No
CLI006748,34,admin.,single,high.school,No,Sí,No
CLI006749,33,unemployed,single,university.degree,No,Sí,No
CLI006750,40,blue-collar,married,basic.6y,Desconocido,No,No
CLI006751,58,admin.,divorced,high.school,No,No,No
CLI006752,24,blue-collar,married,basic.9y,No,Sí,No
CLI006753,60,housemaid,divorced,professional.course,No,Sí,No
CLI006754,50,blue-collar,married,basic.9y,No,Sí,No
CLI006755,32,self-employed,married,university.degree,No,No,Sí
CLI006756,40,unemployed,divorced,university.degree,No,No,No
CLI006757,31,admin.,married,university.degree,No,No,No
CLI006758,51,technician,married,professional.course,No,Sí,No
CLI006759,27,services,married,high.school,No,No,No
CLI006760,34,admin.,married,high.school,Desconocido,Sí,
CLI006761,54,entrepreneur,married,basic.4y,Desconocido,Sí,No
CLI006762,31,admin.,single,university.degree,No,No,No
CLI006763,29,admin.,single,high.school,No,Sí,No
CLI006764,44,management,married,university.degree,No,No,No
CLI006765,44,services,married,Desconocido,No,Sí,Sí
CLI006766,57,retired,married,basic.6y,No,No,Sí
CLI006767,31,admin.,married,university.degree,No,No,No
CLI006768,49,admin.,married,high.school,No,Sí,No
CLI006769,52,management,married,university.degree,No,Sí,No
CLI006770,37,admin.,married,high.school,No,No,No
CLI006771,49,admin.,married,university.degree,No,No,No
CLI006772,41,technician,married,professional.course,Desconocido,No,No
CLI006773,32,admin.,married,high.school,No,No,No
CLI006774,34,services,married,high.school,No,,No
CLI006775,55,technician,married,professional.course,No,No,No
CLI006776,37,technician,married,professional.course,No,Sí,No
CLI006777,46,blue-collar,married,basic.4y,Desconocido,No,No
CLI006778,31,admin.,divorced,university.degree,No,Sí,No
CLI006779,59,admin.,married,Desconocido,No,Sí,Sí
CLI006780,50,services,married,basic.6y,No,Sí,No
CLI006781,53,retired,divorced,professional.course,No,No,No
CLI006782,43,entrepreneur,married,university.degree,No,No,Sí
CLI006783,32,blue-collar,married,basic.9y,Desconocido,No,No
CLI006784,53,admin.,divorced,university.degree,No,Sí,No
CLI006785,48,management,married,high.school,Desconocido,No,No
CLI006786,46,technician,married,high.school,No,Desconocido,Desconocido
CLI006787,26,services,single,high.school,No,Sí,No
CLI006788,39,entrepreneur,married,professional.course,No,No,No
CLI006789,51,technician,married,professional.course,No,Sí,No
CLI006790,51,admin.,divorced,professional.course,No,Sí,No
CLI006791,24,self-employed,single,Desconocido,No,No,Sí
CLI006792,46,management,married,university.degree,No,Sí,No
CLI006793,51,blue-collar,married,basic.4y,No,Sí,No
CLI006794,49,technician,married,professional.course,No,No,No
CLI006795,57,blue-collar,married,high.school,Desconocido,Sí,No
CLI006796,55,admin.,married,high.school,No,Sí,No
CLI006797,41,admin.,married,university.degree,No,No,No
CLI006798,30,management,married,university.degree,No,No,No
CLI006799,29,admin.,single,university.degree,No,Sí,No
CLI006800,54,services,married,Desconocido,No,No,No
CLI006801,42,admin.,married,university.degree,No,Sí,No
CLI006802,38,technician,married,professional.course,Desconocido,No,No
CLI006803,28,admin.,single,university.degree,No,Sí,No
CLI006804,25,admin.,single,high.school,No,Sí,No
CLI006805,41,technician,divorced,professional.course,No,No,Sí
CLI006806,38,technician,divorced,high.school,No,No,No
CLI006807,40,self-employed,married,high.school,No,No,No
CLI006808,30,management,single,university.degree,No,No,Sí
CLI006809,28,technician,single,high.school,No,Sí,No
CLI006810,42,self-employed,single,professional.course,No,Sí,No
CLI006811,25,services,single,high.school,No,Sí,No
CLI006812,49,entrepreneur,married,high.school,Desconocido,Sí,No
CLI006813,36,management,single,high.school,No,Sí,No
CLI006814,31,admin.,single,university.degree,No,No,No
CLI006815,35,blue-collar,single,basic.9y,No,No,Sí
CLI006816,58,admin.,married,high.school,No,No,No
CLI006817,52,Desconocido,married,basic.4y,No,No,No
CLI006818,30,blue-collar,married,basic.4y,No,No,No
CLI006819,38,blue-collar,married,basic.6y,No,Sí,No
CLI006820,33,management,single,Desconocido,No,Sí,No
CLI006821,34,technician,married,university.degree,No,No,No
CLI006822,35,blue-collar,married,basic.4y,Desconocido,No,No
CLI006823,41,technician,single,university.degree,Desconocido,Sí,No
CLI006824,24,blue-collar,single,high.school,No,Desconocido,Desconocido
CLI006825,60,retired,divorced,professional.course,No,Sí,Sí
CLI006826,38,admin.,married,university.degree,No,Sí,No
CLI006827,23,blue-collar,single,basic.4y,No,Sí,No
CLI006828,32,admin.,married,university.degree,No,Sí,Sí
CLI006829,32,blue-collar,married,basic.9y,Desconocido,No,No
CLI006830,26,services,married,high.school,No,Sí,No
CLI006831,40,technician,married,basic.9y,Desconocido,Sí,No
CLI006832,30,self-employed,married,basic.9y,No,No,No
CLI006833,48,blue-collar,married,basic.6y,Desconocido,No,No
CLI006834,32,admin.,married,high.school,No,No,No
CLI006835,47,admin.,married,basic.6y,No,Sí,No
CLI006836,43,admin.,divorced,high.school,No,No,No
CLI006837,49,admin.,divorced,high.school,No,Sí,No
CLI006838,29,admin.,single,university.degree,No,Sí,No
CLI006839,43,management,divorced,,No,Sí,No
CLI006840,30,blue-collar,single,basic.9y,No,Sí,No
CLI006841,37,technician,single,professional.course,No,Sí,No
CLI006842,38,blue-collar,divorced,basic.9y,No,No,Sí
CLI006843,32,admin.,married,high.school,No,No,No
CLI006844,36,technician,married,basic.4y,No,No,No
CLI006845,28,services,single,high.school,No,Sí,No
CLI006846,38,blue-collar,married,basic.4y,Desconocido,No,No
CLI006847,41,services,married,high.school,No,No,No
CLI006848,31,blue-collar,married,basic.9y,No,Sí,No
CLI006849,37,housemaid,single,university.degree,No,Sí,No
CLI006850,29,admin.,single,university.degree,No,Sí,No
CLI006851,69,retired,divorced,professional.course,No,No,No
CLI006852,53,housemaid,married,basic.4y,No,Sí,No
CLI006853,27,student,single,high.school,No,Sí,No
CLI006854,25,admin.,single,university.degree,No,No,No
CLI006855,25,blue-collar,married,basic.9y,No,Sí,No
CLI006856,40,admin.,married,university.degree,No,Sí,No
CLI006857,73,retired,married,basic.4y,No,Sí,No
CLI006858,47,management,married,university.degree,No,Sí,No
CLI006859,29,self-employed,single,university.degree,No,No,No
CLI006860,32,services,married,high.school,No,No,No
CLI006861,34,technician,married,professional.course,No,No,No
CLI006862,40,self-employed,married,Desconocido,Desconocido,Sí,No
CLI006863,46,admin.,married,high.school,Desconocido,Sí,No
CLI006864,52,services,divorced,high.school,No,No,No
CLI006865,53,blue-collar,married,basic.4y,No,No,No
CLI006866,34,admin.,married,university.degree,No,Sí,No
CLI006867,37,admin.,married,high.school,No,No,Sí
CLI006868,50,blue-collar,married,high.school,Desconocido,Sí,No
CLI006869,53,services,married,university.degree,No,No,
CLI006870,37,technician,divorced,professional.course,No,Sí,No
CLI006871,42,technician,single,professional.course,Desconocido,Desconocido,
CLI006872,39,services,married,high.school,Desconocido,No,No
CLI006873,47,entrepreneur,single,university.degree,Desconocido,Sí,No
CLI006874,35,services,married,high.school,No,Sí,No
CLI006875,32,admin.,single,university.degree,No,Sí,Sí
CLI006876,37,services,single,high.school,No,No,No
CLI006877,51,entrepreneur,single,basic.9y,No,No,No
CLI006878,26,unemployed,single,university.degree,No,Sí,No
CLI006879,40,admin.,married,university.degree,Desconocido,Sí,No
CLI006880,26,admin.,single,university.degree,No,Sí,No
CLI006881,40,technician,married,professional.course,Desconocido,Sí,No
CLI006882,42,management,married,high.school,Desconocido,No,No
CLI006883,36,services,married,high.school,No,No,No
CLI006884,55,self-employed,married,university.degree,No,Sí,No
CLI006885,35,admin.,married,high.school,No,No,No
CLI006886,37,housemaid,married,university.degree,No,No,No
CLI006887,22,services,single,professional.course,No,No,No
CLI006888,39,admin.,single,Desconocido,No,No,Sí
CLI006889,52,technician,married,high.school,Desconocido,Sí,No
CLI006890,43,admin.,married,university.degree,No,No,No
CLI006891,24,services,single,high.school,No,No,No
CLI006892,40,blue-collar,married,high.school,No,Sí,No
CLI006893,42,services,married,high.school,No,Sí,No
CLI006894,40,services,single,university.degree,No,No,No
CLI006895,40,admin.,single,high.school,No,No,Sí
CLI006896,27,admin.,single,professional.course,No,Sí,Sí
CLI006897,49,services,married,high.school,Desconocido,Desconocido,Desconocido
CLI006898,26,admin.,married,high.school,No,No,No
CLI006899,28,services,married,basic.9y,Desconocido,No,No
CLI006900,40,services,married,basic.9y,No,Sí,No
CLI006901,36,admin.,married,university.degree,No,No,Sí
CLI006902,47,blue-collar,married,basic.4y,No,Sí,No
CLI006903,55,blue-collar,divorced,basic.4y,Desconocido,No,Sí
CLI006904,29,management,single,university.degree,No,Sí,No
CLI006905,40,technician,single,professional.course,No,Sí,No
CLI006906,38,admin.,married,high.school,No,Sí,No
CLI006907,32,entrepreneur,married,basic.9y,No,Sí,No
CLI006908,30,technician,single,university.degree,No,No,No
CLI006909,29,student,single,professional.course,No,No,No
CLI006910,46,entrepreneur,married,university.degree,No,Sí,No
CLI006911,29,technician,single,professional.course,Desconocido,Sí,No
CLI006912,51,housemaid,married,basic.4y,Desconocido,No,No
CLI006913,42,technician,married,high.school,Desconocido,Sí,No
CLI006914,47,services,married,high.school,No,No,No
CLI006915,37,admin.,married,university.degree,No,Sí,Sí
CLI006916,30,admin.,single,university.degree,No,Sí,No
CLI006917,36,management,married,high.school,Desconocido,Sí,No
CLI006918,29,services,married,high.school,No,Sí,No
CLI006919,44,admin.,divorced,university.degree,Desconocido,Sí,No
CLI006920,35,admin.,single,university.degree,No,Sí,No
CLI006921,58,retired,married,university.degree,No,No,No
CLI006922,32,services,single,university.degree,No,Sí,No
CLI006923,28,technician,single,professional.course,No,Sí,No
CLI006924,39,management,single,high.school,Desconocido,No,
CLI006925,33,technician,divorced,professional.course,No,No,No
CLI006926,29,admin.,single,university.degree,No,No,No
CLI006927,53,management,married,university.degree,No,Sí,No
CLI006928,31,admin.,married,university.degree,No,No,No
CLI006929,47,admin.,married,high.school,No,No,No
CLI006930,52,management,married,university.degree,No,No,No
CLI006931,22,student,single,Desconocido,No,Sí,No
CLI006932,38,technician,divorced,university.degree,Desconocido,No,No
CLI006933,36,admin.,single,university.degree,No,No,No
CLI006934,39,admin.,married,,No,Sí,No
CLI006935,42,services,divorced,high.school,No,Sí,Sí
CLI006936,41,services,single,high.school,No,No,No
CLI006937,52,blue-collar,married,basic.4y,No,No,No
CLI006938,40,blue-collar,married,basic.9y,No,Sí,No
CLI006939,24,blue-collar,single,basic.9y,No,Sí,No
CLI006940,33,admin.,divorced,university.degree,No,Desconocido,Desconocido
CLI006941,47,services,married,high.school,No,Sí,No
CLI006942,35,admin.,single,university.degree,No,No,No
CLI006943,49,admin.,married,Desconocido,No,Sí,Sí
CLI006944,34,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006945,25,technician,single,professional.course,No,Sí,No
CLI006946,30,blue-collar,married,basic.6y,Desconocido,Sí,No
CLI006947,38,entrepreneur,married,professional.course,No,No,Sí
CLI006948,32,technician,married,professional.course,No,Sí,No
CLI006949,34,services,married,high.school,No,No,No
CLI006950,27,technician,single,university.degree,No,Sí,No
CLI006951,32,blue-collar,married,basic.9y,No,Sí,No
CLI006952,26,blue-collar,single,high.school,No,No,No
CLI006953,33,blue-collar,married,basic.4y,No,No,No
CLI006954,35,admin.,single,university.degree,No,No,Sí
CLI006955,41,blue-collar,married,Desconocido,No,No,Sí
CLI006956,41,admin.,married,university.degree,No,No,No
CLI006957,32,admin.,married,university.degree,No,Sí,No
CLI006958,44,admin.,single,university.degree,No,Sí,No
CLI006959,31,services,married,high.school,No,No,No
CLI006960,44,admin.,single,high.school,No,Sí,No
CLI006961,36,management,married,university.degree,Desconocido,No,No
CLI006962,39,self-employed,married,high.school,No,No,No
CLI006963,28,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006964,52,blue-collar,married,basic.4y,No,Sí,No
CLI006965,43,blue-collar,married,basic.6y,Desconocido,No,No
CLI006966,57,retired,divorced,basic.9y,No,Sí,No
CLI006967,31,entrepreneur,married,university.degree,Desconocido,Sí,No
CLI006968,39,admin.,divorced,high.school,No,Sí,No
CLI006969,51,housemaid,divorced,high.school,Desconocido,No,No
CLI006970,43,admin.,married,high.school,No,Sí,No
CLI006971,32,technician,married,professional.course,No,Sí,No
CLI006972,46,blue-collar,married,basic.9y,Desconocido,Sí,No
CLI006973,44,blue-collar,married,basic.9y,Desconocido,No,No
CLI006974,33,blue-collar,single,basic.9y,Desconocido,Desconocido,Desconocido
CLI006975,30,Desconocido,married,university.degree,No,Sí,No
CLI006976,33,technician,divorced,professional.course,No,Sí,Sí
CLI006977,35,technician,married,university.degree,Desconocido,No,No
